GADS;TIPS;MARKA;IG;VECUMS;SEDVIETAS;GARUMS;PLATUMS;KRAVNESIBA;VAI_JAUNS;VIETA_NOV;VIETA_PILS;VIETA_NUTS3;SKAITS;BURTS;Vecums_X
2023;Kuteris;BAYLINER;2000;23;8;6,25;2,34;1150;Lietots;Rīga;RĪGA;Rīga;1;B;23
2023;Kuteris;BAYLINER;2005;18;9;8,70;2,90;;Lietots;Ogres novads;Ogres novads;Vidzeme;1;B;18
2023;Kuteris;BAYLINER;2006;17;8;8,99;2,98;980;Lietots;Mārupes novads;Mārupes novads;Rīga;1;B;17
2023;Kuteris;BELLA;2002;21;8;8,17;2,60;800;Lietots;Rīga;RĪGA;Rīga;1;B;21
2023;Kuteris;BELLA;2007;16;7;6,18;2,44;795;Lietots;Rīga;RĪGA;Rīga;1;B;16
2023;Kuteris;BENETEAU;2018;5;8;7,99;2,80;1383;Lietots;Rīga;RĪGA;Rīga;1;B;5
2023;Kuteris;BORWICKS OF WINDERMERE;1953;70;30;11,81;2,85;3000;Lietots;Rīga;RĪGA;Rīga;1;B;70
2023;Kuteris;CARAT;;;;7,30;2,30;;Lietots;Rīga;RĪGA;Rīga;1;C;0
2023;Kuteris;CARINA;1981;42;6;5,85;2,06;850;Lietots;Rīga;RĪGA;Rīga;1;C;42
2023;Kuteris;CORALL;1986;37;10;8,40;2,60;1200;Lietots;Siguldas novads;Siguldas novads;Rīga;1;C;37
2023;Kuteris;CRESCENT;1979;44;4;5,40;2,05;;Lietots;Rīga;RĪGA;Rīga;1;C;44
2023;Kuteris;CRESCENT;1988;35;4;4,20;1,80;310;Lietots;Ventspils;VENTSPILS;Kurzeme;1;C;35
2023;Kuteris;ENES;1980;43;;5,10;1,96;;Lietots;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;E;43
2023;Kuteris;FINNSAILER;1977;46;17;11,80;3,12;1700;Lietots;Rīga;RĪGA;Rīga;1;F;46
2023;Kuteris;FLIPPER;1983;40;8;6,70;2,40;600;Lietots;Salaspils novads;SALASPILS;Rīga;1;F;40
2023;Kuteris;FLIPPER;1989;34;4;4,50;1,85;450;Lietots;Ventspils;VENTSPILS;Kurzeme;1;F;34
2023;Kuteris;FLIPPER;2023;0;7;7,17;2,48;525;Jauns;Talsu novads;Talsu novads;Kurzeme;1;F;0
2023;Kuteris;GOBBI;1986;37;6;6,50;2,06;1200;Lietots;Jūrmala;JŪRMALA;Rīga;1;G;37
2023;Kuteris;GULLRINGEN;1968;55;9;5,80;2,10;1100;Lietots;Ādažu novads;Ādažu novads;Rīga;1;G;55
2023;Kuteris;HALCO;1989;34;6;5,90;2,35;600;Lietots;Rīga;RĪGA;Rīga;1;H;34
2023;Kuteris;JEANNEAU;2022;1;8;6,71;2,49;1210;Lietots;Rīga;RĪGA;Rīga;1;J;1
2023;Kuteris;LINSSEN;2008;15;8;10,35;3,40;1100;Lietots;Jūrmala;JŪRMALA;Rīga;1;L;15
2023;Kuteris;MARINA;1975;48;5;7,50;2,50;2800;Lietots;Rīga;RĪGA;Rīga;1;M;48
2023;Kuteris;MARINO;1995;28;10;7,10;2,50;1000;Lietots;Salaspils novads;SALASPILS;Rīga;1;M;28
2023;Kuteris;MICROPLUS;1984;39;5;5,02;1,85;;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;M;39
2023;Kuteris;MOD.;1960;63;8;8,60;2,60;;Lietots;Jelgava;JELGAVA;Zemgale;1;M;63
2023;Kuteris;MOD.;1989;34;8;8,10;2,60;800;Lietots;Rīga;RĪGA;Rīga;1;M;34
2023;Kuteris;MOD.;1999;24;6;4,35;180,00;700;Lietots;Rīga;RĪGA;Rīga;1;M;24
2023;Kuteris;MONTEREY;1995;28;11;7,90;2,60;1100;Lietots;Siguldas novads;Siguldas novads;Rīga;1;M;28
2023;Kuteris;MONTEREY;2008;15;7;6,90;2,60;570;Lietots;Jūrmala;JŪRMALA;Rīga;1;M;15
2023;Kuteris;MOREBAS;1976;47;8;5,10;2,08;750;Lietots;Jelgavas novads;Jelgavas novads;Zemgale;1;M;47
2023;Kuteris;MV MARIN;2007;16;6;5,40;2,25;490;Lietots;Mārupes novads;Mārupes novads;Rīga;1;M;16
2023;Kuteris;MYRA;1976;47;8;6,60;2,30;900;Lietots;Jelgava;JELGAVA;Zemgale;1;M;47
2023;Kuteris;MYRA;1978;45;10;8,20;2,47;1500;Lietots;Jelgavas novads;Jelgavas novads;Zemgale;1;M;45
2023;Kuteris;NAUTICAT;1971;52;8;10,15;3,25;2000;Lietots;Jelgava;JELGAVA;Zemgale;1;N;52
2023;Kuteris;NIMBUS;2023;0;8;9,35;2,95;913;Jauns;Rīga;RĪGA;Rīga;1;N;0
2023;Kuteris;NIMBUS;2023;0;8;9,35;2,95;913;Jauns;Siguldas novads;Siguldas novads;Rīga;1;N;0
2023;Kuteris;NORDIC;1975;48;10;7,90;2,80;1000;Lietots;Limbažu novads;Limbažu novads;Vidzeme;1;N;48
2023;Kuteris;NORDKAPP;1984;39;8;5,00;1,95;800;Lietots;Valmieras novads;Valmieras novads;Vidzeme;1;N;39
2023;Kuteris;OCKELBO;1984;39;5;5,40;1,95;770;Lietots;Mārupes novads;Mārupes novads;Rīga;1;O;39
2023;Kuteris;ORNVIK;2007;16;6;6,40;2,56;540;Lietots;Jelgava;JELGAVA;Zemgale;1;O;16
2023;Kuteris;ORRSKAR;1982;41;8;8,60;2,95;850;Lietots;Jelgava;JELGAVA;Zemgale;1;O;41
2023;Kuteris;QUICKSILVER;2003;20;5;4,40;2,10;430;Lietots;Ķekavas novads;Ķekavas novads;Rīga;1;Q;20
2023;Kuteris;QUICKSILVER;2003;20;5;4,48;2,10;430;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;Q;20
2023;Kuteris;QUICKSILVER;2006;17;5;5,08;2,32;450;Lietots;Jelgavas novads;Jelgavas novads;Zemgale;1;Q;17
2023;Kuteris;RANA;1982;41;7;5,50;2,10;1000;Lietots;Rīga;RĪGA;Rīga;1;R;41
2023;Kuteris;RANA PLAST;1978;45;7;5,50;2,20;;Lietots;Ventspils;VENTSPILS;Kurzeme;1;R;45
2023;Kuteris;RVD BOATS;2023;0;7;7,25;2,45;1517;Jauns;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;R;0
2023;Kuteris;RYDS;2000;23;4;1,85;4,35;420;Lietots;Ķekavas novads;Ķekavas novads;Rīga;1;R;23
2023;Kuteris;RYDS;2000;23;5;4,85;2,03;555;Lietots;Rīga;RĪGA;Rīga;1;R;23
2023;Kuteris;SANDVIK;1989;34;5;6,75;2,45;500;Lietots;Jelgava;JELGAVA;Zemgale;1;S;34
2023;Kuteris;SARGO;2020;3;12;10,67;3,60;2000;Lietots;Jūrmala;JŪRMALA;Rīga;1;S;3
2023;Kuteris;SEA RAY;2011;12;8;7,50;2,55;820;Lietots;Ropažu novads;Ropažu novads;Rīga;1;S;12
2023;Kuteris;SEA RAY;2023;0;8;8,07;2,59;820;Jauns;Rīga;RĪGA;Rīga;1;S;0
2023;Kuteris;SHETLAND;1975;48;5;5,35;2,00;500;Lietots;Augšdaugavas novads;Augšdaugavas novads;Latgale;1;S;48
2023;Kuteris;SJOMANN;1974;49;8;6,70;2,25;800;Lietots;Ogres novads;Ogres novads;Vidzeme;1;S;49
2023;Kuteris;SJOMANN;1979;44;7;6,60;2,20;700;Lietots;Talsu novads;Talsu novads;Kurzeme;1;S;44
2023;Kuteris;SNIPA;1932;91;12;8,50;2,35;1200;Lietots;Bauskas novads;Bauskas novads;Zemgale;1;S;91
2023;Kuteris;SNIPA;1979;44;;5,60;2,00;900;Lietots;Ventspils;VENTSPILS;Kurzeme;1;S;44
2023;Kuteris;STOREBRO;1965;58;11;7,25;2,50;1000;Lietots;Saulkrastu novads;Saulkrastu novads;Vidzeme;1;S;58
2023;Kuteris;SUN RUNNER;1988;35;10;7,90;2,50;1000;Lietots;Rīga;RĪGA;Rīga;1;S;35
2023;Kuteris;UTTERN;1990;33;6;5,00;2,05;820;Lietots;Jelgava;JELGAVA;Zemgale;1;U;33
2023;Kuteris;WINDY;2015;8;7;7,88;3,00;630;Lietots;Mārupes novads;Mārupes novads;Rīga;1;W;8
2023;Kuteris;YAMARIN;2008;15;6;5,53;2,24;460;Lietots;Jūrmala;JŪRMALA;Rīga;1;Y;15
2023;Motorlaiva;3D TENDER;2022;1;4;2,80;1,65;484;Lietots;Ropažu novads;Ropažu novads;Rīga;1;3;1
2023;Motorlaiva;3D TENDER;2022;1;11;5,30;2,50;1350;Lietots;Valmieras novads;Valmieras novads;Vidzeme;1;3;1
2023;Motorlaiva;ADMIRAL;2018;5;4;3,20;1,45;330;Lietots;Rīga;RĪGA;Rīga;1;A;5
2023;Motorlaiva;ADMIRAL;2019;4;4;3,05;1,38;330;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;A;4
2023;Motorlaiva;ADMIRAL;2021;2;3;3,20;1,45;250;Lietots;Jēkabpils;JĒKABPILS;Zemgale;1;A;2
2023;Motorlaiva;ADMIRAL;2021;2;4;3,05;1,38;330;Lietots;Augšdaugavas novads;Augšdaugavas novads;Latgale;1;A;2
2023;Motorlaiva;ADMIRAL;2021;2;4;3,20;1,45;330;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;A;2
2023;Motorlaiva;ADMIRAL;2021;2;4;3,20;1,45;330;Lietots;Līvānu novads;LĪVĀNI;Latgale;1;A;2
2023;Motorlaiva;ADMIRAL;2021;2;5;3,60;1,62;430;Lietots;Bauskas novads;Bauskas novads;Zemgale;1;A;2
2023;Motorlaiva;ADMIRAL;2021;2;5;3,60;1,62;430;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;A;2
2023;Motorlaiva;ADMIRAL;2021;2;5;3,60;1,62;430;Lietots;Talsu novads;Talsu novads;Kurzeme;1;A;2
2023;Motorlaiva;ADMIRAL;2021;2;5;3,60;1,62;;Lietots;Ķekavas novads;Ķekavas novads;Rīga;1;A;2
2023;Motorlaiva;ADMIRAL;2021;2;5;3,75;1,43;550;Lietots;Ogres novads;Ogres novads;Vidzeme;1;A;2
2023;Motorlaiva;ADMIRAL;2022;1;1;1,80;1,38;265;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;3;3,20;1,45;250;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;3;3,20;1,45;250;Lietots;Rēzeknes novads;Rēzeknes novads;Latgale;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;4;3,05;1,38;330;Lietots;Augšdaugavas novads;Augšdaugavas novads;Latgale;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;4;3,05;1,38;330;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;4;3,20;1,45;330;Lietots;Augšdaugavas novads;Augšdaugavas novads;Latgale;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;4;3,20;1,45;330;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;5;3,50;1,64;470;Lietots;Valmiera;VALMIERA;Vidzeme;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;5;3,60;1,62;430;Lietots;Daugavpils;DAUGAVPILS;Latgale;2;A;2
2023;Motorlaiva;ADMIRAL;2022;1;5;3,75;1,43;550;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;5;3,75;1,43;550;Lietots;Līvānu novads;LĪVĀNI;Latgale;1;A;1
2023;Motorlaiva;ADMIRAL;2022;1;5;3,75;1,43;550;Lietots;Rīga;RĪGA;Rīga;1;A;1
2023;Motorlaiva;ADMIRAL;2023;0;3;3,20;1,45;250;Jauns;Rēzekne;RĒZEKNE;Latgale;1;A;0
2023;Motorlaiva;ADVENTURE;2022;1;6;4,50;1,95;760;Lietots;Ventspils;VENTSPILS;Kurzeme;1;A;1
2023;Motorlaiva;ADVENTURE;2023;0;5;3,80;1,85;700;Jauns;Limbažu novads;Limbažu novads;Vidzeme;1;A;0
2023;Motorlaiva;AKVEREX;2022;1;3;3,90;1,40;360;Lietots;Rīga;RĪGA;Rīga;1;A;1
2023;Motorlaiva;ALEX;2016;7;6;4,50;1,90;550;Lietots;Mārupes novads;Mārupes novads;Rīga;1;A;7
2023;Motorlaiva;ALICRAFT;1989;34;5;4,50;1,70;500;Lietots;Ogres novads;Ogres novads;Vidzeme;1;A;34
2023;Motorlaiva;ALUVA;2021;2;5;4,75;1,85;500;Lietots;Ķekavas novads;Ķekavas novads;Rīga;1;A;2
2023;Motorlaiva;AMBER;2021;2;4;3,65;1,50;380;Lietots;Ogres novads;OGRE;Vidzeme;1;A;2
2023;Motorlaiva;AMBER;2021;2;4;3,65;1,55;380;Lietots;Ķekavas novads;Ķekavas novads;Rīga;1;A;2
2023;Motorlaiva;AMBER;2021;2;5;4,30;1,55;450;Lietots;Preiļu novads;PREIĻI;Latgale;1;A;2
2023;Motorlaiva;AMBER;2022;1;4;4,00;1,68;450;Lietots;Ķekavas novads;Ķekavas novads;Rīga;1;A;1
2023;Motorlaiva;AMBER;2022;1;4;4,30;1,55;450;Lietots;Līvānu novads;Līvānu novads;Latgale;1;A;1
2023;Motorlaiva;AMBER;2022;1;4;4,30;1,55;450;Lietots;Mārupes novads;Mārupes novads;Rīga;1;A;1
2023;Motorlaiva;AMBER;2022;1;21;7,97;2,65;2348;Lietots;Augšdaugavas novads;Augšdaugavas novads;Latgale;1;A;1
2023;Motorlaiva;AMBER;2022;1;21;7,97;2,65;2348;Lietots;Rēzeknes novads;Rēzeknes novads;Latgale;1;A;1
2023;Motorlaiva;AMBER;2023;0;3;3,65;1,50;380;Jauns;Aizkraukles novads;AIZKRAUKLE;Zemgale;1;A;0
2023;Motorlaiva;AMBER;2023;0;3;3,65;1,50;380;Jauns;Ogres novads;OGRE;Vidzeme;1;A;0
2023;Motorlaiva;AMBER;2023;0;4;3,60;1,45;400;Jauns;Rīga;RĪGA;Rīga;1;A;0
2023;Motorlaiva;AMBER;2023;0;4;3,65;1,50;380;Jauns;Rīga;RĪGA;Rīga;1;A;0
2023;Motorlaiva;AMBER;2023;0;4;3,65;1,55;380;Jauns;Rīga;RĪGA;Rīga;1;A;0
2023;Motorlaiva;AMBER;2023;0;4;4,00;1,68;440;Jauns;Kuldīgas novads;KULDĪGA;Kurzeme;1;A;0
2023;Motorlaiva;AMBER;2023;0;4;4,30;1,55;450;Jauns;Bauskas novads;Bauskas novads;Zemgale;1;A;0
2023;Motorlaiva;AMBER;2023;0;4;4,30;1,55;450;Jauns;Rīga;RĪGA;Rīga;2;A;0
2023;Motorlaiva;AMBER;2023;0;4;4,30;1,55;450;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;A;0
2023;Motorlaiva;AMBER;2023;0;13;7,97;2,65;1748;Jauns;Rīga;RĪGA;Rīga;1;A;0
2023;Motorlaiva;AMBER;2023;0;16;7,97;2,65;3500;Jauns;Liepāja;LIEPĀJA;Kurzeme;1;A;0
2023;Motorlaiva;AMT;2012;11;5;4,50;1,90;385;Lietots;Rīga;RĪGA;Rīga;1;A;11
2023;Motorlaiva;APACHE;2021;2;4;3,50;1,70;650;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;A;2
2023;Motorlaiva;APACHE;2021;2;4;3,50;1,70;650;Lietots;Valmieras novads;Valmieras novads;Vidzeme;1;A;2
2023;Motorlaiva;APACHE;2021;2;5;3,70;1,70;750;Lietots;Augšdaugavas novads;Augšdaugavas novads;Latgale;2;A;4
2023;Motorlaiva;AQUA;2021;2;2;2,90;1,42;350;Lietots;Balvu novads;BALVI;Latgale;1;A;2
2023;Motorlaiva;AQUA;2021;2;3;3,20;1,42;450;Lietots;Bauskas novads;BAUSKA;Zemgale;1;A;2
2023;Motorlaiva;AQUA STORM;2021;2;4;3,30;1,48;510;Lietots;Augšdaugavas novads;Augšdaugavas novads;Latgale;1;A;2
2023;Motorlaiva;AQUA STORM;2021;2;4;3,60;1,84;530;Lietots;Mārupes novads;Mārupes novads;Rīga;1;A;2
2023;Motorlaiva;AQUA STORM;2023;0;4;3,30;1,45;470;Jauns;Rēzekne;RĒZEKNE;Latgale;1;A;0
2023;Motorlaiva;ASKELADDEN;1987;36;5;4,05;1,70;550;Lietots;Ādažu novads;Ādažu novads;Rīga;1;A;36
2023;Motorlaiva;ASKELADDEN;1993;30;7;4,75;2,00;585;Lietots;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;A;30
2023;Motorlaiva;ASKELADDEN;2007;16;5;4,35;1,80;500;Lietots;Olaines novads;Olaines novads;Rīga;1;A;16
2023;Motorlaiva;ATLANTIC MARINE;2023;0;6;4,72;1,93;575;Jauns;Dobeles novads;DOBELE;Zemgale;1;A;0
2023;Motorlaiva;AVAMARINE;2023;0;8;5,40;2,36;820;Jauns;Saulkrastu novads;Saulkrastu novads;Vidzeme;1;A;0
2023;Motorlaiva;AVIKS;2017;6;4;3,10;1,60;480;Lietots;Jēkabpils novads;Jēkabpils novads;Zemgale;1;A;6
2023;Motorlaiva;AVIKS;2017;6;4;3,30;1,60;510;Lietots;Limbažu novads;Limbažu novads;Vidzeme;1;A;6
2023;Motorlaiva;AVON;2003;20;4;3,20;1,80;360;Lietots;Rīga;RĪGA;Rīga;1;A;20
2023;Motorlaiva;AVTOBOT;1988;35;3;3,40;1,30;250;Lietots;Ludzas novads;Ludzas novads;Latgale;1;A;35
2023;Motorlaiva;BASEMARINE;2008;15;4;2,90;1,35;580;Lietots;Rīga;RĪGA;Rīga;1;B;15
2023;Motorlaiva;BAYLINER;1989;34;4;5,13;1,90;270;Lietots;Mārupes novads;Mārupes novads;Rīga;1;B;34
2023;Motorlaiva;BAYLINER;2007;16;6;5,60;2,13;457;Lietots;Jelgava;JELGAVA;Zemgale;1;B;16
2023;Motorlaiva;BELLA;1985;38;5;5,30;2,05;400;Lietots;Ropažu novads;Ropažu novads;Rīga;1;B;38
2023;Motorlaiva;BELLA;1988;35;5;4,50;1,75;400;Lietots;Ādažu novads;Ādažu novads;Rīga;1;B;35
2023;Motorlaiva;BELLA;1990;33;4;4,50;1,65;450;Lietots;Jūrmala;JŪRMALA;Rīga;1;B;33
2023;Motorlaiva;BELLA;1999;24;6;4,95;2,08;510;Lietots;Jelgava;JELGAVA;Zemgale;1;B;24
2023;Motorlaiva;BELLA;2015;8;6;4,90;2,00;450;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;B;8
2023;Motorlaiva;BERKUT;2022;1;4;4,30;1,60;400;Lietots;Jūrmala;JŪRMALA;Rīga;1;B;1
2023;Motorlaiva;BERKUT;2022;1;4;4,30;1,60;400;Lietots;Rīga;RĪGA;Rīga;2;B;2
2023;Motorlaiva;BEVER;1994;29;5;3,95;1,70;500;Lietots;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;B;29
2023;Motorlaiva;BEVER;1995;28;4;3,90;1,65;330;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;B;28
2023;Motorlaiva;BEVER;1995;28;5;3,80;1,60;475;Lietots;Rīga;RĪGA;Rīga;1;B;28
2023;Motorlaiva;BIG PIKE;2023;0;2;3,95;1,73;300;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;B;0
2023;Motorlaiva;BIG PIKE;2023;0;3;4,40;1,73;400;Jauns;Rīga;RĪGA;Rīga;1;B;0
2023;Motorlaiva;BIG PIKE;2023;0;3;4,40;1,73;400;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;B;0
2023;Motorlaiva;BREMA;2023;0;4;4,00;1,80;430;Jauns;Jēkabpils novads;Jēkabpils novads;Zemgale;1;B;0
2023;Motorlaiva;BRIG;2004;19;5;3,80;1,75;700;Lietots;Valmiera;VALMIERA;Vidzeme;1;B;19
2023;Motorlaiva;BRIG;2004;19;12;6,15;2,50;1500;Lietots;Ādažu novads;Ādažu novads;Rīga;1;B;19
2023;Motorlaiva;BRIG;2005;18;4;3,80;1,90;700;Lietots;Ropažu novads;Ropažu novads;Rīga;1;B;18
2023;Motorlaiva;BRIG;2008;15;7;4,45;1,95;713;Lietots;Ogres novads;Ogres novads;Vidzeme;1;B;15
2023;Motorlaiva;BRISE;2018;5;5;3,60;1,80;590;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;B;5
2023;Motorlaiva;BUSH;2006;17;6;3,60;1,70;750;Lietots;Rīga;RĪGA;Rīga;1;B;17
2023;Motorlaiva;BUSH;2009;14;5;3,60;1,70;750;Lietots;Rīga;RĪGA;Rīga;1;B;14
2023;Motorlaiva;BUSH;2013;10;7;4,10;1,90;950;Lietots;Ventspils;VENTSPILS;Kurzeme;1;B;10
2023;Motorlaiva;BUSH;2013;10;10;4,20;2,05;904;Lietots;Rīga;RĪGA;Rīga;1;B;10
2023;Motorlaiva;BUSH;2016;7;7;4,00;1,85;1000;Lietots;Tukuma novads;TUKUMS;Kurzeme;1;B;7
2023;Motorlaiva;BUSH;2021;2;5;3,40;1,55;580;Lietots;Jēkabpils novads;Jēkabpils novads;Zemgale;1;B;2
2023;Motorlaiva;BUSH;2021;2;8;4,20;1,82;1100;Lietots;Talsu novads;Talsu novads;Kurzeme;1;B;2
2023;Motorlaiva;BUSH;2023;0;5;3,30;1,48;580;Jauns;Cēsu novads;CĒSIS;Vidzeme;1;B;0
2023;Motorlaiva;BUSH;2023;0;6;3,60;1,76;750;Jauns;Rīga;RĪGA;Rīga;1;B;0
2023;Motorlaiva;BUSH;2023;0;6;3,60;1,82;800;Jauns;Rīga;RĪGA;Rīga;2;B;0
2023;Motorlaiva;BUSH;2023;0;7;3,80;1,90;870;Jauns;Aizkraukles novads;Aizkraukles novads;Zemgale;1;B;0
2023;Motorlaiva;BUSH;2023;0;7;3,80;1,90;870;Jauns;Mārupes novads;Mārupes novads;Rīga;1;B;0
2023;Motorlaiva;BUSH;2023;0;7;3,90;1,82;900;Jauns;Rīga;RĪGA;Rīga;1;B;0
2023;Motorlaiva;BUSH;2023;0;7;4,00;1,93;100;Jauns;Rēzekne;RĒZEKNE;Latgale;1;B;0
2023;Motorlaiva;BUSH;2023;0;7;4,10;1,90;950;Jauns;Rīga;RĪGA;Rīga;1;B;0
2023;Motorlaiva;BUSH;2023;0;8;3,60;1,82;800;Jauns;Salaspils novads;SALASPILS;Rīga;1;B;0
2023;Motorlaiva;BUSH;2023;0;8;4,30;1,80;900;Jauns;Daugavpils;DAUGAVPILS;Latgale;1;B;0
2023;Motorlaiva;BUSH;2023;0;8;4,30;1,80;900;Jauns;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;B;0
2023;Motorlaiva;BUSH;2023;0;8;4,30;1,80;900;Jauns;Rīga;RĪGA;Rīga;4;B;0
2023;Motorlaiva;BUSH;2023;0;10;4,20;2,05;904;Jauns;Jūrmala;JŪRMALA;Rīga;1;B;0
2023;Motorlaiva;BUSH;2023;0;10;4,20;2,05;904;Jauns;Liepāja;LIEPĀJA;Kurzeme;1;B;0
2023;Motorlaiva;BUSH;2023;0;10;4,20;2,05;904;Jauns;Ādažu novads;Ādažu novads;Rīga;1;B;0
2023;Motorlaiva;BUSH;2023;0;12;4,70;2,05;1021;Jauns;Ādažu novads;Ādažu novads;Rīga;1;B;0
2023;Motorlaiva;BUSH;2023;0;14;6,00;2,16;1700;Jauns;Jūrmala;JŪRMALA;Rīga;2;B;0
2023;Motorlaiva;BUSTER;1977;46;4;3,60;1,50;300;Lietots;Jūrmala;JŪRMALA;Rīga;1;B;46
2023;Motorlaiva;BUSTER;1978;45;5;4,17;1,75;350;Lietots;Rīga;RĪGA;Rīga;1;B;45
2023;Motorlaiva;BUSTER;1980;43;4;3,62;1,46;455;Lietots;Jūrmala;JŪRMALA;Rīga;1;B;43
2023;Motorlaiva;BUSTER;1984;39;5;3,90;1,68;450;Lietots;Valmiera;VALMIERA;Vidzeme;1;B;39
2023;Motorlaiva;BUSTER;1984;39;5;4,15;1,70;400;Lietots;Rīga;RĪGA;Rīga;1;B;39
2023;Motorlaiva;BUSTER;1987;36;6;4,70;1,72;600;Lietots;Tukuma novads;Tukuma novads;Kurzeme;1;B;36
2023;Motorlaiva;BUSTER;1988;35;6;4,50;1,72;600;Lietots;Madonas novads;MADONA;Vidzeme;1;B;35
2023;Motorlaiva;BUSTER;1991;32;4;4,05;1,55;370;Lietots;Rīga;RĪGA;Rīga;1;B;32
2023;Motorlaiva;BUSTER;1994;29;4;3,90;1,65;410;Lietots;Olaines novads;Olaines novads;Rīga;1;B;29
2023;Motorlaiva;BUSTER;1999;24;7;5,30;2,05;525;Lietots;Preiļu novads;PREIĻI;Latgale;1;B;24
2023;Motorlaiva;BUSTER;2001;22;4;4,00;1,82;300;Lietots;Siguldas novads;Siguldas novads;Rīga;1;B;22
2023;Motorlaiva;BUSTER;2010;13;5;4,60;1,86;385;Lietots;Rīga;RĪGA;Rīga;1;B;13
2023;Motorlaiva;BUSTER;2011;12;6;5,13;1,99;460;Lietots;Ādažu novads;Ādažu novads;Rīga;1;B;12
2023;Motorlaiva;BUSTER;2012;11;7;5,15;2,06;535;Lietots;Rīga;RĪGA;Rīga;1;B;11
2023;Motorlaiva;BUSTER;2017;6;6;5,13;1,99;450;Lietots;Rīga;RĪGA;Rīga;1;B;6
2023;Motorlaiva;BUSTER;2023;0;4;4,18;1,76;442;Jauns;Rīga;RĪGA;Rīga;1;B;0
2023;Motorlaiva;BUSTER;2023;0;4;4,18;1,76;442;Jauns;Salaspils novads;Salaspils novads;Rīga;1;B;0
2023;Motorlaiva;BUSTER;2023;0;4;4,43;1,82;430;Jauns;Olaines novads;OLAINE;Rīga;1;B;0
2023;Motorlaiva;BUSTER;2023;0;4;4,43;1,82;430;Jauns;Rēzekne;RĒZEKNE;Latgale;1;B;0
2023;Motorlaiva;BUSTER;2023;0;4;4,43;1,82;430;Jauns;Rīga;RĪGA;Rīga;1;B;0
2023;Motorlaiva;BUSTER;2023;0;5;4,86;1,85;530;Jauns;Daugavpils;DAUGAVPILS;Latgale;1;B;0
2023;Motorlaiva;BUSTER;2023;0;6;5,13;1,99;515;Jauns;Valmiera;VALMIERA;Vidzeme;1;B;0
2023;Motorlaiva;CAMOPLAST;1991;32;6;5,20;2,20;450;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;C;32
2023;Motorlaiva;CAMOPLAST;1995;28;3;3,10;1,50;300;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;C;28
2023;Motorlaiva;CARITA;1969;54;6;5,00;1,90;500;Lietots;Ogres novads;Ogres novads;Vidzeme;1;C;54
2023;Motorlaiva;CASTELLO;1996;27;4;4,30;1,80;400;Lietots;Siguldas novads;SIGULDA;Rīga;1;C;27
2023;Motorlaiva;CATRAN;2023;0;4;3,33;1,67;480;Jauns;Cēsu novads;CĒSIS;Vidzeme;1;C;0
2023;Motorlaiva;CATRAN;2023;0;4;3,33;1,67;480;Jauns;Jelgava;JELGAVA;Zemgale;1;C;0
2023;Motorlaiva;CATRAN;2023;0;4;3,50;1,67;510;Jauns;Aizkraukles novads;Aizkraukles novads;Zemgale;1;C;0
2023;Motorlaiva;CENTURION;2014;9;14;6,80;2,60;1330;Lietots;Rīga;RĪGA;Rīga;1;C;9
2023;Motorlaiva;CORTINA;2023;0;6;6,20;2,52;710;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;C;0
2023;Motorlaiva;CRESCENT;1979;44;4;4,20;1,80;500;Lietots;Talsu novads;TALSI;Kurzeme;1;C;44
2023;Motorlaiva;CRESCENT;1981;42;2;4,90;1,93;;Lietots;Talsu novads;Talsu novads;Kurzeme;1;C;42
